,content,score
7954,"Digitally enhanced, bodies edited, skin perfected, very few if any actually look that way in real life. Pics AND videoed are edited & girls are made up and Airbrushed, cosmetics done by A.I. images, digitally enhanced, body parts reformed, etc. Men are drooling over fake images and cartoons. Perverts. Men have NO RIGHT TO OBJECTIFY WOMEN especially looking the way 98% of them do. Bald, fat, w erectile dysfunction, it's always the unattractive, porn addicted, out of shape, compulsive masturbators",1
7955,always classic always successful!!,5
7956,love it,5
7957,love it,5
7958,the OG and still much better than FB marketplace.,5
7959,Great source of items,4
7960,Lousy,1
7961,"Still need some work, regularly freezes, post don't match thumbnails",3
7962,Pretty good for listing things and browsing to shop. The chat function doesn't seem to be very popular.,4
7963,Infested with scammers,1
7964,a was selling through the Craigslist app s follow their advice and the sales can be fast and safe...,5
7965,Won't let me sing in,1
7966,splendid,5
7967,"Great ,easy to use.",3
7968,They blocked my account and didn't say why....I sell washers and dryers for a living so I need my account to work....screw these guys,1
7969,lot of being Flag or not posting.,1
7970,still the tried and true way to offload nearly worthless stuff that still has some life left for someone else.,5
7971,It's better than using the mobile site. The one issue I had has been fixed. Overall its a really well developed app.,5
7972,Keeps lagging and not responsive. Anytime I try to post anything keeps freezing. Please fix or help solve this issue,1
7973,I love all free or new and used add for me it's higher than ten app,5
7974,great mobile app for the website.,5
7975,Always find what I'm looking for and then some!,5
7976,Sorry I didn't get a chance to see,3
7977,there is no other site better than Craigslist,4
7978,easy to use and got immediate response,5
7979,This company has auto flaggers to keep only paid advertising on. I had copied my advertisement to current competitor's rubrics but with my product and keep getting stopped.,1
7980,sell your sheet!,5
7981,very simple and easy to use! love this app.,5
7982,Simple and elegant. Gets stuff sold fast.,5
7983,people posting the same thing flag your posts so they have a better chance of selling and you have to repost your stuff over and over and craigslist support won't help or fix the problem.,1
7984,Awesome,5
7985,sold fast,5
7986,Terrible slow clear cache good for awhile and then pictures scrambled. You to look at an ad based on picture of course....but picture doesn't match ad at all and did my previous look. Tired of fighting it just to have to uninstall and reinstall to work. Freezes also.,1
7987,"I think Craiglist is great. Only suggestion I'd make is that a buyers email stays encrypted just like a sellers email, because there are so many scams, it isn't fair someone have any personal info of mine when they aren't even sharing their own email, but trying to sell something. Also, sometimes the app doesn't load up when I search for something different after already viewing a search. I have to refresh it twice sometimes after I have already entered and searched a new subject.",5
7988,still a good way to sell things.,5
7989,"Trash, if it didnt have all that spam",1
7990,very useful app. works well it is reliable,5
7991,Fantastic,5
7992,I've been using Craigslist on my browser for years and only just came across the app. It's nice having all the CL sites I have been checking in one place (by radius) but it isn't doing a very good job searching. Many of the favorites I'd saved on the browser are not being found by the app including my own posts.,2
7993,process went fairly smooth sold my lawn mower in under 30 days,4
7994,App is not supposed to have access to my phone yet it was able to send a text to another account. Can you fix this?,3
7995,great,5
7996,Crashes everytime I try to post,1
7997,I needed to sell some Roosters. the response was fast and easy!,5
7998,The app is useful and well organized - a great complement to the website!,5
7999,Account put on hold for?? What reason? No explanation or resolution. Highly recommend Facebook marketplace and neighborhood app. Remember that poor woman who had her baby cut out of her due to craigslist listing. Three good things for craigslist goodbye good luck good riddance,1
8000,CL is a great ap!,5
8001,🙏💛🎨💯,5
8002,It is easier to do and it sale right ✅️,5
8003,it works. got the suite rented,5
8004,Pleased,4
8005,Crashes often yet appears up to date. Not sure. I want to post and buy but not till is fixed,1
8006,easy to use,5
8007,all online apps should be like this,5
8008,easy to use,5
8009,awesome app to search for all kinds of things,5
8010,quick and easy,5
8011,"It used to run fine, now it freezes almost every time I try to list anything! Please fix this!",1
8012,it asked me to rate it so I am,5
8013,This app no longer runs correctly. Title and photos do not match.,1
8014,Garbage...you enter item in search...shows different pic..from what listing heading is..for instance you enter bbq and it shows pics of cars...with bbq description,1
8015,Sold phone in 1 day! great response!,5
8016,Every post i make gets taken down after 30mins,1
8017,Great give and finds,5
8018,Craigslist still works! I don't care what FB marketplace users say,5
8019,Easy to maneuver. Well organized website.,5
8020,so much easier to post then off My computer....,5
8021,"I love Craigslist. I wish criminals did not ruin the original version which was a wonderful community ad space. However, I keep using it because I want to take it back to that wonderful space...and I don't want it to go away. App works great.",5
8022,This app is easy to use,5
8023,easy to use,5
8024,The app is working great. much better than OfferUp. If they got rid of all the dealerships and stores advertising on here to make it easier for private party sales it would be perfect.,3
8025,My momma felly loves my phone because of this game,4
8026,"Great app if your looking to buy, sell, find help with something! Its all around a pretty awsome app!",4
8027,been working great for me. thank you,5
8028,I think it's great and 👍,5
8029,awesome,5
8030,I find it very helpful and informative.,5
8031,works well glad cl has its own app rather than the third party ones although cplus was actually pretty good. i do kind of miss the alert ones where you could set a search parameter and it would notify you if someone posted something,5
8032,sold my stuff in under 48 hours,5
8033,What is this new error...Credibility check fail?,1
8034,love craigslist,5
8035,Total False advertising. I would not suggest anyone use this app unless your want to be misled or hacked.,1
8036,that craigslist is the place to go!,5
8037,Very useful app,5
8038,👍,3
8039,Ease of use is going bad for me I noticed,3
8040,excellent,5
8041,Great place to find just about anything!,5
8042,best app for sale your stuff,5
8043,Rofl. I hope it's better than the rest of craigslist. It's got a bunch of scammers selling stolen car parts ...lol,4
8044,I don't know what is wrong with this app but the pictures and descriptions don't match. Otherwise it would be a useful tool....but not as it is atm. Very annoying...the website is better.,2
