,content,score
10523,I been getting the purchased items like that,5
10524,Awesome.,5
10525,Ok,5
10526,I love buying and selling,5
10527,All items I've ordered so far have been exactly what I ordered and expected. The app is super easy to locate what I'm looking for.,5
10528,"So far, I've been able to handle a lot of things via the app. Rarely needing to go to the website.",5
10529,Good,5
10530,Great deals here. Highly recommend.,5
10531,I like the app. I like the efficiency and how it's simple and easy it is to navigate.,5
10532,Ebay is very good I like it,5
10533,Good 😊,5
10534,I've been using the eBay app for many years and I'm never disappointed when I login and place and receive my orders! I Highly Recommend The eBay App!,5
10535,I like what I see online at eBay good product I always get what I order that's not what I did not order thank you eBay your online is very good,5
10536,🤪,4
10537,Done,5
10538,"Since the last update Im not liking the frequently bought together thing thats been added under every purchase on my purchase history tab, thats really annoying please get rid of it in the next app update, i get pestered enough with the bought together thing on the home page and really dont want it in my purchase history, and why go back to the old style layout? I was getting used to the new style one, i mean i understand about testing new things but some of the ideas are not good...",1
10539,Fun,5
10540,"Like the app. He's to navigate sometimes, but I just keep using because it gets too to what I need at very cheap prices",5
10541,Easy to find what I want.,5
10542,Don't trust eBay. They will scam your earnings.,1
10543,Never had a single issue that wasn't resolved perfectly.,5
10544,"Ebays the WORST! you have to sort through hundreds of things that are either empty boxes, fake,or upcharged by 20%,or at the very least cheap but need $25+ for shipping. And that is if they don't decide to ""restrict your account"" so you have to use ""buy it now""only. Do yourself a favor and shop literally anywhere else. You'll get it faster and cheaper through Walmart,target,amazon,or even Google shopping...",1
10545,I have never had any issues if anything is wrong they take care of it 💯,5
10546,Works excellent. Use it quite a bit,5
10547,Excellent variety but some vendors charge outrageous shipping.,5
10548,awesome,5
10549,Great. Easy to navigate.,5
10550,Faltu,1
10551,Best app,5
10552,Simply kool,5
10553,Ebay is my go to from soap to high end jewerly,5
10554,"Easy to use, fast to find what you are looking for, great.",5
10555,"If they didn't use an algorithm to mark up the price on items that you bid on I'd say it's a good company but since they use it I don't believe that's correct and I honestly don't think that's right for the consumer.. I've had that experience buying something then have the algorithm set it up where it gets marked up increment by increment . then when you look up the other person that's bidding it's ...,,. That's a name ? so after it gets up to a certain amount then I just stop bidding .....",2
10556,👌,5
10557,It is works,5
10558,Thank you ebay,5
10559,"Orders are made easy, and delivery is prompt!",5
10560,Great website to purchase anything 👌,5
10561,It's been great with my purchases,5
10562,The one and only evil business. Doesn't care about their users.,1
10563,"My favorite place to shop, no matter what I want it's there and hassle free, fast , private, and efficient.",5
10564,Affordable items,5
10565,Great place to get the item you need at the right price.,5
10566,I like app because of reasonable prices thanks,5
10567,I love using eBay and snagging some good deals!,5
10568,Excelent app. Easy to use. Been with ebay for more than 10 years,5
10569,Excellent service,5
10570,It's all buyer based sellers get no protection you can sell a item and not get paid and you can't leave any negative feedback it's a joke,1
10571,It's been nice ordering from yale you get what you order and fast thank you,5
10572,I cant see Daily dail properly.it shows half in my screen.,3
10573,Awesome app. My go to for online shopping!,5
10574,Find whatever you want,5
10575,Finding everything I need,4
10576,Great,5
10577,Super easy!,5
10578,Really helpful when I need tools,4
10579,Super easy to use and a lot of good things with the feeling of comfort with the ratings,5
10580,Wonderful,5
10581,"What have you done now. Frequently brought sections in my purchased file. GET IT OUT, I hate it. I don't want that in there, WHY? Why would I?",1
10582,I have been pleased with all the products that I have received. The sellers did a good job and the products worked just fine.,5
10583,Great app,5
10584,You can find or sell almost anything on here. Some items are over priced maybe due to price gouging during covid. But you don't have to buy you can shop around and compare. I really like the eBay app and would recommend this app to anyone.,4
10585,Ooohh lala,5
10586,"Love eBay, perfect for finding specific clothing or other small postage items. So convenient, it's basically the world's biggest op shpp, and i can shop there from the comfort of my couch!",5
10587,Great for shopping,5
10588,it's wonderful,5
10589,all good 👍,5
10590,Easy to navigate and order from,5
10591,It was great,5
10592,Great experience so far and super intuitive. Makes my life easier!!,5
10593,"Beat offers, always 😁",5
10594,"I have used eBay for as long as I can remember and always will. Selling, buying, price checking,new or old. I've never had an issue that hasn't been sorted out by the quick responding customer service team. And you're covered by eBay's money back guarantee for peace of mind 👍🏻.",5
10595,Love eBay,5
10596,"App is mostly great, really dislike showing other items under the purchased tab. Makes it harder to find info I need like tracking or seller contact.",2
10597,"Great place to purchase anything. Great prices, fast service.",5
10598,It s good they have everything but it a buyer beware,5
10599,Cool,5
10600,"I have been experiencing all kinda difficulites with ebay I Purchased 2 Samsung phones, I Paid $614.86 for those phones, I NEVER RECEIVED THEM, I Provided Proof of a Police Report and Statements from my Bank stating that I Will Not get Refunded, I provided Proof of all what was Required of Me, Ebay Accused Me of Violating The Buyers Policy, How did I Violate any policies by informing ebay about there unstable Delivery, Ebay Does NOT HONOR THERE MONEY BACK Guarantee, I'm REPORTING EBAY TO THE BBB",1
10601,I like eBay! It has a good app. And it does what I need it to do.,5
10602,Cool,5
10603,Easy to work with,5
10604,Great place to find almost anything!,5
10605,App is really good.,4
